name,latitude,longitude,location_name,type,source,distance_to_nearest_conflict_km,risk_status
Lycée MAHIDIO,-8.7334261,24.9978835,,School,DRC_All_SCHool_Local,30.2064005261531,safe
Complexe Scolaire La Termitiere,-8.7313562,24.9980624,,School,DRC_All_SCHool_Local,30.029977494201024,safe
École Primaire Kizozi,-4.7526839,29.1022991,,School,DRC_All_SCHool_Local,13.407558320637058,safe
École primaire Lwebo,-4.6822384,29.1130218,,School,DRC_All_SCHool_Local,16.331230971999073,safe
École primaire Lwebo,-4.6640315,29.1115606,,School,DRC_All_SCHool_Local,14.468976985422788,safe
École primaire Kisengeta,-4.6451894,29.1067193,,School,DRC_All_SCHool_Local,12.754549796048604,safe
École primaire Nguma,-4.6472613,29.107003,,School,DRC_All_SCHool_Local,12.948333091315668,safe
Complexe scolaire Engulu,-1.7414403,20.6833184,,School,DRC_All_SCHool_Local,48.58921192722684,safe
,-1.7449604,20.6892943,,School,DRC_All_SCHool_Local,49.356664370511574,safe
,-4.0243176,28.8807218,,School,DRC_All_SCHool_Local,10.882294247484712,safe
ITI MAENDELEO,-4.4417018,15.2574746,,School,DRC_All_SCHool_Local,10.149891785401158,safe
centre de formation emmhest,-4.4407117,15.257032,,School,DRC_All_SCHool_Local,10.070152191183983,safe
complexe scolaire ngemba,-4.4423148,15.2588573,,School,DRC_All_SCHool_Local,10.150310265333145,safe
College Pierre Bouvet,-4.4418696,15.2592972,,School,DRC_All_SCHool_Local,10.08556002535729,safe
,-0.7120122,18.4892486,,School,DRC_All_SCHool_Local,63.10202288224408,safe
,-0.7399148,18.1252713,,School,DRC_All_SCHool_Local,35.96316222698493,safe
Ecole Nsapi,-0.7378812,18.124821,,School,DRC_All_SCHool_Local,36.165906971018984,safe
EP Motaka,-0.4683207,18.2679164,,School,DRC_All_SCHool_Local,46.05898291162787,safe
EP Lomposo,-0.5525611,18.3159978,,School,DRC_All_SCHool_Local,56.52290666055645,safe
,-0.5646964,18.3266464,,School,DRC_All_SCHool_Local,58.16523110903265,safe
EP Mpenda Elenga,-0.4904037,18.2930517,,School,DRC_All_SCHool_Local,49.1684594173293,safe
EP Isake,-0.5285446,18.3052081,,School,DRC_All_SCHool_Local,53.61901132534557,safe
,-0.6371215,18.4782368,,School,DRC_All_SCHool_Local,67.48756082127952,safe
EP Ndote,-0.5790562,18.3374494,,School,DRC_All_SCHool_Local,60.05639942943763,safe
,-0.4205492,18.3386815,,School,DRC_All_SCHool_Local,43.75219699122988,safe
,-0.5289348,18.606388,,School,DRC_All_SCHool_Local,69.80621436641188,safe
,-0.4026647,18.3768815,,School,DRC_All_SCHool_Local,44.070762527692395,safe
,-0.4782712,18.5598055,,School,DRC_All_SCHool_Local,63.29050126278058,safe
,-0.4662674,18.5545993,,School,DRC_All_SCHool_Local,61.927496911266736,safe
,-0.5546628,18.6914442,,School,DRC_All_SCHool_Local,59.93387563714311,safe
,-0.4479552,18.5181816,,School,DRC_All_SCHool_Local,57.665077596943355,safe
,-0.5570498,18.6648515,,School,DRC_All_SCHool_Local,62.64757538817249,safe
,-0.5056039,18.5709292,,School,DRC_All_SCHool_Local,66.3535312281083,safe
,-0.395164,18.4864403,,School,DRC_All_SCHool_Local,50.97572528805921,safe
EP Mbongo Bofenda,-0.4250724,18.265905,,School,DRC_All_SCHool_Local,41.3523150311892,safe
,-0.3826652,18.9022981,,School,DRC_All_SCHool_Local,40.57869660914287,safe
,-0.3115558,18.9682791,,School,DRC_All_SCHool_Local,31.40927535031145,safe
,-0.3153109,18.9684849,,School,DRC_All_SCHool_Local,31.821954763335835,safe
,-0.4737773,18.8247205,,School,DRC_All_SCHool_Local,50.73560171269905,safe
,-0.4735641,18.8239628,,School,DRC_All_SCHool_Local,50.81838439975484,safe
,-0.5547245,18.8111982,,School,DRC_All_SCHool_Local,47.573838726012355,safe
EP Elanga,-0.1548296,18.2286814,,School,DRC_All_SCHool_Local,11.985562196907413,safe
EP Mpombo,-0.1958088,18.2366167,,School,DRC_All_SCHool_Local,16.33110060273218,safe
EP Ngomo,-0.1481771,18.2239724,,School,DRC_All_SCHool_Local,11.079274769138298,safe
Elenga,-0.4957311,18.2972252,,School,DRC_All_SCHool_Local,49.86952444967784,safe
Ecole Primaire Ivembe Monene,-0.695581,18.2652037,,School,DRC_All_SCHool_Local,47.092620577956026,safe
Ecole Primaire Bonyamba,-0.6063631,18.3130329,,School,DRC_All_SCHool_Local,58.31418575914406,safe
EP Nkele,-0.3407148,18.2532241,,School,DRC_All_SCHool_Local,31.95654350280059,safe
EP Lokanga,-0.3758415,18.2604238,,School,DRC_All_SCHool_Local,35.924576431217844,safe
EP Penzele,-0.2896638,18.224281,,School,DRC_All_SCHool_Local,25.61032066632616,safe
EP2 Mama Nkaha,-0.789262,18.5909244,,School,DRC_All_SCHool_Local,68.00509525241833,safe
,-1.7032763,18.4837192,,School,DRC_All_SCHool_Local,63.92427295763159,safe
EP Ntalako,-0.7230305,18.1354484,,School,DRC_All_SCHool_Local,38.0887804136954,safe
Institut Manga,-0.7267995,18.134733,,School,DRC_All_SCHool_Local,37.66505934486428,safe
EP Bomenga,-0.7281307,18.1332776,,School,DRC_All_SCHool_Local,37.47555057204689,safe
Pre Grand Seminaire,-0.7373386,18.1248612,,School,DRC_All_SCHool_Local,36.22506534187526,safe
ITC Moongo,-0.7338377,18.1334737,,School,DRC_All_SCHool_Local,36.8765538315884,safe
EP Bikoro,-0.7342142,18.1337972,,School,DRC_All_SCHool_Local,36.84753157077383,safe
Lycee Muinda,-0.7408806,18.1304737,,School,DRC_All_SCHool_Local,36.029351159731874,safe
EP Nakiliza,-4.0385075,27.9941887,,School,DRC_All_SCHool_Local,10.898826313325118,safe
,-4.3385081,28.2781461,,School,DRC_All_SCHool_Local,15.035827913725003,safe
Ecole Lac Tumba,-0.7381522,18.1262206,Bikoro,School,DRC_All_SCHool_Local,36.18109905628148,safe
EP Lisanga,-0.7401347,18.1348809,,School,DRC_All_SCHool_Local,36.25806183817017,safe
IM Mpimba,-0.7333942,18.1314846,,School,DRC_All_SCHool_Local,36.85748890103013,safe
Ecole Moleka,-0.7298991,18.1341195,Bikoro,School,DRC_All_SCHool_Local,37.31580267106515,safe
Ecole Manga,-0.7295658,18.1335503,Bikoro,School,DRC_All_SCHool_Local,37.33221836350459,safe
Ecole DolaI,-0.7280665,18.1358004,,School,DRC_All_SCHool_Local,37.56647672334337,safe
Ecole Bosembo,-0.7399747,18.1288435,,School,DRC_All_SCHool_Local,36.0716915043282,safe
Ecole St Codi,-0.7416318,18.1210505,Bikoro,School,DRC_All_SCHool_Local,35.64892825928772,safe
,-0.7003844,17.5841573,,School,DRC_All_SCHool_Local,63.287613928800056,safe
,-0.6083022,18.5165723,,School,DRC_All_SCHool_Local,71.70109342573828,safe
,-0.5880667,18.5201061,,School,DRC_All_SCHool_Local,70.04149844561597,safe
Ecole Ndunji,-5.777506,12.3046982,Kongo Centrale,School,DRC_All_SCHool_Local,11.441508496712439,safe
Ecole Yema,-5.7969009,12.2846997,Kongo Centrale,School,DRC_All_SCHool_Local,12.70210646059289,safe
Ecole Matamba 1,-5.8480056,12.5260019,Kongo Centrale,School,DRC_All_SCHool_Local,11.356048587259378,safe
Ecole Tuba 1,-5.5616488,12.9043622,Kongo Centrale,School,DRC_All_SCHool_Local,20.461192463036923,safe
EcoleSeke-Di-Manzanza,-5.5358574,12.8838728,Kongo Centrale,School,DRC_All_SCHool_Local,18.472055310277455,safe
Ecole Nsitu Mbembo,-5.4629755,12.8725163,Kongo Centrale,School,DRC_All_SCHool_Local,12.328616211232935,safe
Ecole Kimvindu,-5.4890824,12.8126548,Kongo Centrale,School,DRC_All_SCHool_Local,19.220109449258302,safe
Ecole Mvuangu,-5.5428628,12.7068042,Kongo Centrale,School,DRC_All_SCHool_Local,24.520366977487058,safe
Ecole Tsowa,-5.5710111,12.6807546,Kongo Centrale,School,DRC_All_SCHool_Local,25.657270934737195,safe
Kanga 1,-5.8200149,12.8820088,Kongo Centrale,School,DRC_All_SCHool_Local,18.879728689624656,safe
Nganda Kasamvu Ecole,-4.9671077,12.786895,,School,DRC_All_SCHool_Local,16.321833029405774,safe
Lubolo Ecole,-5.0188062,12.8364837,Kongo-Central,School,DRC_All_SCHool_Local,11.430305229411262,safe
Nzobe Luzi Ecole,-5.0539998,12.7349996,Kongo-Central,School,DRC_All_SCHool_Local,18.9716762343274,safe
Kitsaku Ecole,-4.8470324,13.2549619,,School,DRC_All_SCHool_Local,15.344186101307653,safe
Nkonzibongila Ecole,-4.8100023,13.2009986,,School,DRC_All_SCHool_Local,19.60358244044416,safe
Mpalanga 1 Ecole,-4.8770078,13.1389617,,School,DRC_All_SCHool_Local,15.782320582435945,safe
Nzamba - A - Mazebo Ecole,-4.8337975,13.0979991,,School,DRC_All_SCHool_Local,19.71368727289541,safe
Kindamba Ecole,-4.7358846,13.046264,,School,DRC_All_SCHool_Local,12.97386409944422,safe
Mayunda Ecole,-4.9910002,13.057,,School,DRC_All_SCHool_Local,10.81557850250326,safe
Kiolo Ecole,-5.1750201,13.0268991,,School,DRC_All_SCHool_Local,15.389194496766706,safe
Mazibidi Ecole,-5.6048916,13.3596041,,School,DRC_All_SCHool_Local,10.869336895186613,safe
Tsumba Kituti Ecole,-5.6576831,13.1907044,,School,DRC_All_SCHool_Local,26.450492281002884,safe
Monzi Ecole,-5.6104831,13.2292044,,School,DRC_All_SCHool_Local,24.91565594614519,safe
Kibota Sanzi Ecole,-5.6474831,13.1994044,,School,DRC_All_SCHool_Local,27.934234094314206,safe
Minkondo 4 Ecole,-5.7049853,13.0969691,,School,DRC_All_SCHool_Local,16.941452195095195,safe
Tuba 2 Ecole,-5.639988,13.0630146,,School,DRC_All_SCHool_Local,23.39661816963988,safe
Mangala Ecole,-5.639988,13.0610146,,School,DRC_All_SCHool_Local,23.384043438454043,safe
Songololo 4 Ecole,-5.3537003,13.7801921,,School,DRC_All_SCHool_Local,23.72652698814694,safe
Kikakama Ecole,-4.7244996,13.8141,,School,DRC_All_SCHool_Local,14.510909561928845,safe
Tusiama Ecole,-4.8657617,14.1933421,,School,DRC_All_SCHool_Local,11.486400660430242,safe
Mvululu Ecole,-4.684,15.214,,School,DRC_All_SCHool_Local,11.383001695297327,safe
Banna Ecole,-4.693,15.3047,,School,DRC_All_SCHool_Local,18.667625755740186,safe
Ntadi Ecole,-4.881,15.057,,School,DRC_All_SCHool_Local,11.333047824219518,safe
Kimpudi Ecole,-5.048,15.195,,School,DRC_All_SCHool_Local,15.308977824673235,safe
Muala Kinsende 3 Ecole,-5.2802,14.9695,,School,DRC_All_SCHool_Local,11.569738034397718,safe
Muala Kinsende 2 Ecole,-5.2768,14.9735,,School,DRC_All_SCHool_Local,11.892546077851923,safe
Matimpi 1 Ecole,-5.3403,14.6588,,School,DRC_All_SCHool_Local,19.473946776079224,safe
ke Zonzo Kititi,-5.266,14.745,,School,DRC_All_SCHool_Local,13.91513624792862,safe
Kimenga Ecole,-5.468,14.824,,School,DRC_All_SCHool_Local,14.205552299411288,safe
Mansende Ecole,-5.442,14.856,,School,DRC_All_SCHool_Local,18.56635103935585,safe
Fuma 3 Ecole,-5.4157,14.8187,,School,DRC_All_SCHool_Local,16.564844649072633,safe
Kiyula Ecole,-5.8205,14.7006,,School,DRC_All_SCHool_Local,34.54018741520324,safe
Kinsende Ecole,-5.796,14.645,,School,DRC_All_SCHool_Local,32.450511102466386,safe
Kiasungua 2 Ecole,-5.4254,14.3209,,School,DRC_All_SCHool_Local,10.329495991919481,safe
Kwilu Kilueka Ecole,-5.4244646,14.4858972,,School,DRC_All_SCHool_Local,15.122864041656829,safe
Kilueka 1 Ecole,-5.4302617,14.475397,,School,DRC_All_SCHool_Local,14.10486662395019,safe
Kimaku 1 Ecole,-5.6368,14.3008,,School,DRC_All_SCHool_Local,17.55766273972099,safe
Bazo Ecole,3.0898786,26.8385215,,School,DRC_All_SCHool_Local,49.00008773094723,safe
Duembe Ecole,3.155,26.8961,,School,DRC_All_SCHool_Local,40.05855035758011,safe
Bakumba Ecole,3.173,26.9061,,School,DRC_All_SCHool_Local,37.825291131657394,safe
Lagili Ecole,3.153,26.8938,,School,DRC_All_SCHool_Local,40.345440885164486,safe
Mangyama Ecole,3.1611,26.893,,School,DRC_All_SCHool_Local,39.51153870676947,safe
Kembissa Ecole,3.5229595,26.3906024,,School,DRC_All_SCHool_Local,38.62538075992584,safe
Seki Ecole,3.0,26.0,,School,DRC_All_SCHool_Local,72.65457761260447,safe
Bumbu 2 Ecole,2.6156,24.7314,,School,DRC_All_SCHool_Local,20.505468496067838,safe
Bokapo Ecole,2.3428,24.9589,,School,DRC_All_SCHool_Local,56.67774891367753,safe
EP Malelembe,0.3970042,18.5118858,,School,DRC_All_SCHool_Local,24.285769030565906,safe
EP Makungu Mbabu,0.496284,18.5438615,,School,DRC_All_SCHool_Local,27.599329260744216,safe
EP Ngondo,0.2653403,18.4328107,,School,DRC_All_SCHool_Local,25.292186000940557,safe
EP Lisala,0.1711897,18.3559623,,School,DRC_All_SCHool_Local,15.286212439821309,safe
EP Iyeli Bokongo,0.411226,18.5023918,,School,DRC_All_SCHool_Local,22.913588768899523,safe
EP Ndipo,0.1180385,18.3419516,,School,DRC_All_SCHool_Local,10.134480875022371,safe
EP Ndjoli Emongo,0.2159913,18.3525492,,School,DRC_All_SCHool_Local,19.154419407175535,safe
EP3 Maria,0.2499572,18.3997762,,School,DRC_All_SCHool_Local,24.856986146946948,safe
EP Mbandaka,0.4532933,18.523585,,School,DRC_All_SCHool_Local,24.863442159702846,safe
EP1 Sylvain,0.3073678,18.5356594,,School,DRC_All_SCHool_Local,30.629478201652038,safe
EP Monzambi,0.307386,18.5353904,,School,DRC_All_SCHool_Local,30.60284467418358,safe
EP Ngombe,0.3647779,18.5087252,,School,DRC_All_SCHool_Local,25.06867485923577,safe
EP Boyokani,-0.7861334,18.5199949,,School,DRC_All_SCHool_Local,61.55060208656679,safe
EP Mpumbe Biole,-0.8000561,18.6301682,,School,DRC_All_SCHool_Local,63.78965947380484,safe
EP Lokongo,-0.803268,18.6296694,,School,DRC_All_SCHool_Local,63.88720662373288,safe
EP Bikoro/Isene,-0.6666177,18.4873504,,School,DRC_All_SCHool_Local,66.07138197011,safe
EP Lobiko/Basele,-0.6426304,18.4924772,,School,DRC_All_SCHool_Local,68.24837222374441,safe
EP Mama Wanga,-0.7700776,18.4774819,,School,DRC_All_SCHool_Local,58.37200321594792,safe
EP Bibelo,-0.6501302,18.4548712,,School,DRC_All_SCHool_Local,64.60324550072093,safe
EP Lokuku,-0.6385631,18.4871255,,School,DRC_All_SCHool_Local,68.10744712691172,safe
EP Mabonzi,-0.6750649,18.4363332,,School,DRC_All_SCHool_Local,61.20249041231447,safe
EP2 Tosalisana,-0.7515089,18.4310999,,School,DRC_All_SCHool_Local,55.29373696687551,safe
EP Mopembe,-0.7365887,18.4226863,,School,DRC_All_SCHool_Local,55.57359691895388,safe
EP Lokolo,-0.7255748,18.4081387,,School,DRC_All_SCHool_Local,55.1169061007278,safe
EP Mapeke,-0.7809436,18.5002975,,School,DRC_All_SCHool_Local,59.92066748041869,safe
EP4 Salongo,-0.80247,18.6325378,,School,DRC_All_SCHool_Local,63.55987947001457,safe
EP Ebungu,-0.6428365,18.4923076,,School,DRC_All_SCHool_Local,68.21905647573753,safe
EP Liamba,-0.6363835,18.4844493,,School,DRC_All_SCHool_Local,68.05089263959717,safe
EP Molongo,-0.6427201,18.4924026,,School,DRC_All_SCHool_Local,68.23554787478997,safe
EP Butela,-0.7930507,18.7254671,,School,DRC_All_SCHool_Local,53.177188313104885,safe
EP Besefe,-0.7646903,18.7381504,,School,DRC_All_SCHool_Local,51.46918486085034,safe
EP Mabali,-0.8068575,18.5657673,,School,DRC_All_SCHool_Local,65.07798415696632,safe
EP Ngeli Alingo,-0.8003029,18.5539166,,School,DRC_All_SCHool_Local,64.19375133370333,safe
EP Kombemongo,-0.6429155,18.4923552,,School,DRC_All_SCHool_Local,68.2171857728229,safe
EP Lopanzo,-0.9738951,18.7130612,,School,DRC_All_SCHool_Local,60.386784416840534,safe
EP Isangi,-0.8803367,18.6605983,,School,DRC_All_SCHool_Local,62.16049309044492,safe
EP Nzembenga,-1.0702717,18.61896,,School,DRC_All_SCHool_Local,59.809466865674636,safe
EP Ibele,-0.8774316,18.419506,,School,DRC_All_SCHool_Local,47.027322493530406,safe
EP Ilingi,-0.880688,18.6606329,,School,DRC_All_SCHool_Local,62.1670631562651,safe
EP Babondo,-0.973055,18.7133136,,School,DRC_All_SCHool_Local,60.320293455195824,safe
EP Bobulamu,-0.9722068,18.7134569,,School,DRC_All_SCHool_Local,60.2643780255222,safe
EP Mokwala,-1.107814,18.5610333,,School,DRC_All_SCHool_Local,59.01835704948208,safe
EP2 Ikolo,-0.8999984,18.4109355,,School,DRC_All_SCHool_Local,45.173445172883206,safe
EP Loongo,-1.1077095,18.5612764,,School,DRC_All_SCHool_Local,59.04396001663059,safe
EP Elanga,-1.0649101,18.6728121,,School,DRC_All_SCHool_Local,56.183066914690635,safe
EP2 Moheli,-0.9721283,18.7143352,,School,DRC_All_SCHool_Local,60.172886630953336,safe
EP Bongisa,-0.900198,18.4105447,,School,DRC_All_SCHool_Local,45.12487089392673,safe
EP2 Salam,-0.9754247,18.7136844,,School,DRC_All_SCHool_Local,60.40027320650262,safe
EP Bolendo,-0.8425001,18.4714837,,School,DRC_All_SCHool_Local,53.901409776921234,safe
EP Luteli,-0.9335614,18.3906909,,School,DRC_All_SCHool_Local,41.78685692798642,safe
EP Ekonda,-1.0684213,18.623282,,School,DRC_All_SCHool_Local,59.6164208347927,safe
EP Bosolo,-0.8999843,18.4109868,,School,DRC_All_SCHool_Local,45.17932460717001,safe
EP Weli,-0.9895103,18.4649912,,School,DRC_All_SCHool_Local,48.459658682579786,safe
EP Etongo,-0.9512652,18.5462012,,School,DRC_All_SCHool_Local,58.066973139180774,safe
Bolingo,-0.9631932,18.7205464,,School,DRC_All_SCHool_Local,59.117729424599155,safe
EP Mboyo Mahambi,-0.9631831,18.5191661,,School,DRC_All_SCHool_Local,54.86972058554749,safe
EP Mbulanene,-0.8771645,18.4195287,,School,DRC_All_SCHool_Local,47.04175399912513,safe
EP2 Mohoke,-0.9292138,18.5616208,,School,DRC_All_SCHool_Local,60.250204565965326,safe
EP Mama Lobota,-0.8721962,18.4417107,,School,DRC_All_SCHool_Local,49.52101748074976,safe
EP Nkumu Bema,-0.9890381,18.4418396,,School,DRC_All_SCHool_Local,45.91975507895708,safe
EP Makumu,-0.9925113,18.4709829,,School,DRC_All_SCHool_Local,49.07483540410012,safe
EP Booto Bolopoka,-0.9719758,18.7139067,,School,DRC_All_SCHool_Local,60.20816805686141,safe
EP Imama,-0.9412608,18.3798627,,School,DRC_All_SCHool_Local,40.379340072493015,safe
EP Inyele,-0.9695545,18.7135849,,School,DRC_All_SCHool_Local,60.12218944885999,safe
EP Mpangi,-0.9492869,18.3809047,,School,DRC_All_SCHool_Local,40.23234888287759,safe
EP Balungusa,-0.9003116,18.7709556,,School,DRC_All_SCHool_Local,51.18873994474063,safe
EP Botale,-0.9389842,18.7548897,,School,DRC_All_SCHool_Local,54.5165024860275,safe
EP Liombo Wenga,-0.9724103,18.7135759,,School,DRC_All_SCHool_Local,60.26247944181377,safe
EP1 Ilebo,-1.0058425,18.6721229,,School,DRC_All_SCHool_Local,61.382154707239174,safe
EP Bango Kungu,-0.9337949,18.3903699,,School,DRC_All_SCHool_Local,41.74488115319096,safe
Lopanzola,-1.0764795,18.6156778,,School,DRC_All_SCHool_Local,59.58521081842719,safe
EP Bobala/Elingola,-1.1038225,18.6484352,,School,DRC_All_SCHool_Local,54.855841207024554,safe
EP Elingola Elako,-1.1137261,18.5293292,,School,DRC_All_SCHool_Local,55.5958531229596,safe
EP Ngelo Bokala,-0.8679566,18.4442322,,School,DRC_All_SCHool_Local,49.96730776734117,safe
EP Inzolo,-0.1914185,18.3948741,,School,DRC_All_SCHool_Local,28.919475215704193,safe
EP Mongu Emanza,-0.221372,18.2348491,,School,DRC_All_SCHool_Local,18.79898261701483,safe
EP Bikoro,-0.2208011,18.2864353,,School,DRC_All_SCHool_Local,21.704858770362005,safe
EP Saint Cyprien,-0.1486988,18.2233118,,School,DRC_All_SCHool_Local,11.08487812376357,safe
EP Isandjola,-0.1474519,18.2221808,,School,DRC_All_SCHool_Local,10.899355290031124,safe
EP Widji Fake,-0.229159,18.2657763,,School,DRC_All_SCHool_Local,21.163941426751624,safe
EP1 Moboti,-0.1488797,18.2235331,,School,DRC_All_SCHool_Local,11.115416275234837,safe
EP Masiya Bolingo,-0.2308395,18.2643808,,School,DRC_All_SCHool_Local,21.243913854609286,safe
EP Nkake Cbfc,-0.3550161,18.2515989,,School,DRC_All_SCHool_Local,33.42485429809241,safe
EP Moussa,-0.1476709,18.2219866,,School,DRC_All_SCHool_Local,10.907241082391193,safe
EP Ipeko,-0.1473325,18.2223396,,School,DRC_All_SCHool_Local,10.898435911193918,safe
EP Ituta,-0.1509017,18.2240837,,School,DRC_All_SCHool_Local,11.335421366902304,safe
EP Bosulu Mbongu,-0.427294,18.2702024,,School,DRC_All_SCHool_Local,41.71976414042423,safe
EP Mangala,-0.2310976,17.9963096,,School,DRC_All_SCHool_Local,26.327345033420926,safe
EP Impokafela,-0.4428039,18.2688908,,School,DRC_All_SCHool_Local,43.341555703645355,safe
EP Ewenza,-0.2664635,17.9214614,,School,DRC_All_SCHool_Local,35.170633385498945,safe
EP Bomonkombe,-0.2219766,18.2353612,,School,DRC_All_SCHool_Local,18.88348248249706,safe
EP Bolongwankoy,-0.4437022,18.2687402,,School,DRC_All_SCHool_Local,43.43357471031591,safe
EP2 Mpenda,-0.4903016,18.293288,,School,DRC_All_SCHool_Local,49.165098066463464,safe
EP Bobundo,-0.2272548,18.2339663,,School,DRC_All_SCHool_Local,19.36120638587388,safe
CRS Bongode,-0.1444479,18.2227157,,School,DRC_All_SCHool_Local,10.660406733469383,safe
EP3 Elanga,-0.2710007,18.2324622,,School,DRC_All_SCHool_Local,23.86970163569969,safe
EP Nsamba,-0.4323295,18.2703866,,School,DRC_All_SCHool_Local,42.26381209130026,safe
CRS Bongonde Drapeau,-0.1454026,18.2237413,,School,DRC_All_SCHool_Local,10.813247110458967,safe
EP Reverand Sembe,-0.4306453,18.2705875,,School,DRC_All_SCHool_Local,42.08980372101026,safe
EP Baolongo,-0.4643771,18.2648979,,School,DRC_All_SCHool_Local,45.55225910718915,safe
EP Lopanzola / Bolonga2,-0.3328206,18.2482845,,School,DRC_All_SCHool_Local,30.955170196728606,safe
EP Bolaka,-0.4290558,18.2709789,,School,DRC_All_SCHool_Local,41.9318965367449,safe
EP1 Mohoke,-0.1610326,18.4409353,,School,DRC_All_SCHool_Local,31.88338566169728,safe
EP1 Ekombe,-0.4279088,18.2710953,,School,DRC_All_SCHool_Local,41.81293990271721,safe
EP1 Molua,-0.1949953,17.9899375,,School,DRC_All_SCHool_Local,24.285667660874793,safe
EP Baolongo,-0.1688705,18.2362322,,School,DRC_All_SCHool_Local,13.747241866851898,safe
EP Djobila,-0.344642,17.9201011,,School,DRC_All_SCHool_Local,41.31665045474632,safe
École primaire Bolongo Mabaya,-0.1440686,18.2182357,,School,DRC_All_SCHool_Local,10.341922715298272,safe
EP Lolikya,-0.1488346,18.2234479,,School,DRC_All_SCHool_Local,11.10590364615586,safe
EP Ntomba,-0.1429484,18.4488822,,School,DRC_All_SCHool_Local,30.88356631703169,safe
EP1 Mohoke,-0.1837794,18.4427621,,School,DRC_All_SCHool_Local,33.34799211296213,safe
EP Bongonde,-0.221266,18.2348323,,School,DRC_All_SCHool_Local,18.78744385782828,safe
EP Lofosola,-0.1293325,18.2855387,,School,DRC_All_SCHool_Local,14.94213378024992,safe
,-7.9113335,27.2065468,,School,DRC_All_SCHool_Local,16.931563590091727,safe
EP2 Maria,-0.0440998,18.2757703,,School,DRC_All_SCHool_Local,12.35823137274771,safe
EP Boyambi,-0.0585494,18.2894332,,School,DRC_All_SCHool_Local,13.680780154874027,safe
EP Djombo,-0.0456335,18.2734056,,School,DRC_All_SCHool_Local,12.09702980238773,safe
EP Male Paul,0.0184318,18.3435398,,School,DRC_All_SCHool_Local,10.091243331818099,safe
EP Botwali,-1.0873534,17.9309976,,School,DRC_All_SCHool_Local,12.111658131128722,safe
EP Boboto /Mankene,-0.9604511,17.9948564,,School,DRC_All_SCHool_Local,10.83736941236692,safe
EP2 Nkolo,-1.0047844,18.1561911,,School,DRC_All_SCHool_Local,14.554948548325154,safe
CRS Iyembe Monene Ifaso,-0.6645156,18.2909166,,School,DRC_All_SCHool_Local,51.550863987583675,safe
EP1 Nkolo,-1.0187654,18.1565859,,School,DRC_All_SCHool_Local,14.136162762096115,safe
EP Boholo Lac,-0.9834921,18.1640704,,School,DRC_All_SCHool_Local,16.308238067278793,safe
CRS Iyembe Monene,-0.6969828,18.2707234,,School,DRC_All_SCHool_Local,47.30191799204296,safe
CRS Momboyo,-0.7641302,18.2874699,,School,DRC_All_SCHool_Local,42.5298117537309,safe
EP Mobenga Nkulu,-1.0084693,18.20525,,School,DRC_All_SCHool_Local,19.663186049457906,safe
CRS Ifaso Matin,-0.717581,18.2139902,,School,DRC_All_SCHool_Local,42.06807830535622,safe
EP Mifundu,-0.9467689,18.1842462,,School,DRC_All_SCHool_Local,20.32907642224026,safe
CRS Nze Boika Matin,-0.7249532,18.1378091,,School,DRC_All_SCHool_Local,37.96423917051339,safe
CRS Nze Boika Soir,-0.7248919,18.1377679,,School,DRC_All_SCHool_Local,37.969327566288584,safe
EP2 Lokanga,-0.9350239,18.1620244,,School,DRC_All_SCHool_Local,19.187491003084627,safe
CRS Bikoro 1,-0.7284495,18.133206,,School,DRC_All_SCHool_Local,37.43933537126496,safe
CRS Mooto,-0.5899365,18.2660701,,School,DRC_All_SCHool_Local,57.32889478457536,safe
EP Mabinza,-0.8954943,18.1498515,,School,DRC_All_SCHool_Local,21.516908164577316,safe
CRS Maindombe,-0.7275759,18.1329558,,School,DRC_All_SCHool_Local,37.52389542430639,safe
EP Rev. Itolo,-0.836129,18.1717105,,School,DRC_All_SCHool_Local,28.323931713092897,safe
EP2 Elandi,-0.9370598,18.0897852,,School,DRC_All_SCHool_Local,14.039380232362637,safe
EP Mpenda/Moheli,-0.7667508,18.2651907,,School,DRC_All_SCHool_Local,40.700150521532024,safe
EP Bosie,-0.9382039,18.0404824,,School,DRC_All_SCHool_Local,12.456545088527092,safe
EP Yele Imolonga,-1.0928098,17.9300121,,School,DRC_All_SCHool_Local,12.434036489256725,safe
EP Ipalaka,-0.7519801,18.221118,,School,DRC_All_SCHool_Local,39.166866992518926,safe
EP Ngondola,-1.0970641,17.9287244,,School,DRC_All_SCHool_Local,12.753116176047874,safe
EP Malwalumba,-0.9623669,17.9935181,,School,DRC_All_SCHool_Local,10.702647341183777,safe
EP2 Ipeko,-0.706126,18.2140919,,School,DRC_All_SCHool_Local,43.19680848535581,safe
EP Bwalanga,-0.8880238,18.1391037,,School,DRC_All_SCHool_Local,21.50997475005738,safe
EP Mokula,-0.9537087,18.0239669,,School,DRC_All_SCHool_Local,10.757620082649337,safe
EP Boongo,-0.6827102,17.8160482,,School,DRC_All_SCHool_Local,47.4508667890311,safe
EP Elandi,-0.7515555,18.2228448,,School,DRC_All_SCHool_Local,39.30939363241996,safe
EP Lac Ntumba,-0.7465202,18.3490562,,School,DRC_All_SCHool_Local,48.69225666081569,safe
EP Ngelo Monzoi,-0.6384184,17.9059357,,School,DRC_All_SCHool_Local,47.90758181861051,safe
EP Bikopo,-1.0893479,17.9335987,,School,DRC_All_SCHool_Local,11.920034366373566,safe
