name,latitude,longitude,location_name,type,source,distance_to_nearest_conflict_km,risk_status
Complexe Scolaire la Victoire,-2.5265428,28.8519589,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire l'Amitié,-2.5466589,28.8711046,,School,DRC_All_SCHool_Local,0.7982210252521684,at-risk
Complexe Scolaire la Souplexe,-2.5305162,28.8578789,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Reflexion,-2.545257,28.8642565,,School,DRC_All_SCHool_Local,0.5952827300682786,at-risk
Complexe Scolaire la Reine,-2.4999743,28.8889416,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Puissance Divine,-2.4909031,28.8348116,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Persévérance,-2.5159348,28.8618897,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Production,-2.4852941,28.8273723,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Franchise,-2.4928802,28.8452002,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Gloire,-2.4971207,28.8309555,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Famille,-2.5051545,28.8402023,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Fontaine,-1.6744095,29.2290823,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Croisière,-2.5156991,28.8519664,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Decouverte,-2.5056618,28.8695049,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Colombe,-2.5230821,28.8469798,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire la Conscience,-2.5164394,28.8387922,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire Kitoko 2,-2.5167136,28.8480548,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire Kamanzema,-2.5447156,28.8629241,,School,DRC_All_SCHool_Local,0.6418588664797273,at-risk
Complexe Scolaire Jean-Jacques,-2.5263808,28.8262397,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire Jericho,-1.6760485,29.2305976,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire Ibuye,-2.4948781,28.8393075,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire Incence,-2.5338495,28.8532633,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire Gracia,-2.5095872,28.8697014,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire Horizon,-2.5222561,28.8490229,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire Fazili,-2.5302361,28.8245192,,School,DRC_All_SCHool_Local,0.0,at-risk
Complexe Scolaire Foyer du Savoir,-2.5309221,28.8528947,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Ngote,-0.549095,29.188505,,School,DRC_All_SCHool_Local,1.7618051779719763,at-risk
École Primaire Nazardenne,-1.6537761,29.2315696,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Neema,-1.6543574,29.2335977,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Mulamba,-2.5521312,28.8760438,,School,DRC_All_SCHool_Local,1.6135956358470351,at-risk
Ecole Primaire Mulambula,-2.4847735,28.8279648,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Musika,-3.0325701,28.4354157,,School,DRC_All_SCHool_Local,0.24632907700851644,at-risk
Ecole Primaire Musanga,-0.6959972,29.1593557,,School,DRC_All_SCHool_Local,1.2644321033099368,at-risk
Ecole Primaire Mushekere,-2.4966383,28.8283176,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Mondo,0.3728491,29.3656285,,School,DRC_All_SCHool_Local,1.1714616115644652,at-risk
Ecole Primaire Mighobwe,-0.5418121,29.151355,,School,DRC_All_SCHool_Local,0.5032317352890645,at-risk
Ecole Primaire Milundu,-3.0297,28.3138716,,School,DRC_All_SCHool_Local,0.7232118468739711,at-risk
École Primaire Mopa Lubango,-0.3042604,29.2272346,,School,DRC_All_SCHool_Local,3.9511882098898696,at-risk
École Primaire Muhanga,-0.4176631,28.9190439,,School,DRC_All_SCHool_Local,2.1589519793604492,at-risk
École Primaire Mashuta,-0.5441748,29.1723811,,School,DRC_All_SCHool_Local,2.1105097002354705,at-risk
Ecole Primaire Matendo,-2.5083976,28.8539836,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Maranatha,-1.6659545,29.2281646,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Mbumbi,0.3888717,29.3714683,,School,DRC_All_SCHool_Local,0.815056783678331,at-risk
Ecole Primaire Mbafu,-0.5501432,29.1764171,,School,DRC_All_SCHool_Local,1.4041519719502196,at-risk
École Primaire Maliki,-1.6622899,29.2253652,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Malu,-2.5259877,28.8410232,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Mandeite,0.0880332,29.3824582,,School,DRC_All_SCHool_Local,3.021582315641496,at-risk
Ecole Primaire Manga,-0.2885219,29.2360017,,School,DRC_All_SCHool_Local,2.994654461856309,at-risk
École Primaire Lyambo,0.083682,29.3190256,,School,DRC_All_SCHool_Local,3.648278071834462,at-risk
Ecole Primaire Luthali,-0.3277421,29.1907556,,School,DRC_All_SCHool_Local,4.189073606740415,at-risk
École Primaire Majengo,-1.6619888,29.2227488,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Mabanga,-1.6627693,29.2231831,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Maendeleo,-0.6972885,29.1715345,,School,DRC_All_SCHool_Local,0.3464319369327209,at-risk
Ecole Primaire la Veronica,-2.511076,28.8659506,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Lemera,-1.1810825,29.4492405,,School,DRC_All_SCHool_Local,0.2641048039294545,at-risk
Ecole Primaire Kyota,-0.3581961,29.150843,,School,DRC_All_SCHool_Local,0.17608069742942437,at-risk
École Primaire la Référence,-2.5033303,28.8833941,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Luganda,-2.4991556,28.8343339,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Lukeke,-0.6847178,29.1727497,,School,DRC_All_SCHool_Local,1.72658683806571,at-risk
Ecole Primaire Lubango,-0.3189982,29.2137258,,School,DRC_All_SCHool_Local,4.446839679051799,at-risk
Ecole Primair Kitimbo,0.0061379,29.3111657,,School,DRC_All_SCHool_Local,3.5849642371811794,at-risk
Ecole Primaire Kitovo Vitumbi,-0.405714,29.3201269,,School,DRC_All_SCHool_Local,4.884662761197872,at-risk
Ecole Primaire Kitava,0.0170841,29.3218682,,School,DRC_All_SCHool_Local,1.9410198715011122,at-risk
Ecole Primaire Kyengero,-0.5381717,29.1458648,,School,DRC_All_SCHool_Local,0.3591236309525382,at-risk
Ecole Primaire Kyesero,-0.3816493,29.3153681,,School,DRC_All_SCHool_Local,2.3865180866460154,at-risk
Ecole Primaire Kivisiri,-0.3733967,29.1497286,,School,DRC_All_SCHool_Local,0.5546586549197979,at-risk
Ecole Primaire Kiriza,-2.5170094,28.8436078,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Kirumba,-0.5589492,29.1829671,,School,DRC_All_SCHool_Local,0.8650047356337601,at-risk
École Primaire Kirimo,-0.4274937,29.1062924,,School,DRC_All_SCHool_Local,2.481836145945436,at-risk
Ecole Primaire Kisongero,-0.4395954,28.9055628,,School,DRC_All_SCHool_Local,2.925774318020735,at-risk
Ecole Primaire Kitamba,-3.0558498,28.4663271,,School,DRC_All_SCHool_Local,3.3983381125718326,at-risk
École Primaire Kisandu,-1.6575917,29.2264806,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Kisololwe,-0.5543343,29.2405957,,School,DRC_All_SCHool_Local,0.5980878000086343,at-risk
Ecole Primaire Kilambwigali,-2.9070201,28.5522662,,School,DRC_All_SCHool_Local,3.2723717913886468,at-risk
Ecole Primaire Kikuvo,-0.5539444,29.2325271,,School,DRC_All_SCHool_Local,0.730364568888269,at-risk
École Primaire Kinyondo,-0.6481003,29.1785247,,School,DRC_All_SCHool_Local,2.2315544704305474,at-risk
École Primaire Kiribata,-0.3979757,29.3219112,,School,DRC_All_SCHool_Local,4.249209032454003,at-risk
Ecole Primaire Kinjuba,-2.5307289,28.8474391,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Kinyangu,-0.6947673,29.1766728,,School,DRC_All_SCHool_Local,0.9428701199744378,at-risk
École Primaire Katoyi,-1.6649265,29.2265863,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Kavingu,0.0747015,29.3619126,,School,DRC_All_SCHool_Local,0.8586895757155172,at-risk
École Primaire Katiri,-0.607036,29.2536754,,School,DRC_All_SCHool_Local,0.0385991236429055,at-risk
Ecole Primaire Kibanda,-3.0223817,28.3422286,,School,DRC_All_SCHool_Local,3.1247308571918437,at-risk
Ecole Primaire Kavuhiro,-0.5524905,29.1745596,,School,DRC_All_SCHool_Local,1.1572048837048323,at-risk
Ecole Primaire Kayna,-0.6066816,29.175366,COMMUNE DE KAYNA,School,DRC_All_SCHool_Local,1.4725340132507334,at-risk
Ecole Primaire Imara,-1.3991561,28.8161853,,School,DRC_All_SCHool_Local,0.10804025892119148,at-risk
École Primaire Galilaya,-1.6603862,29.2268367,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Itsu,-0.5618659,29.1790784,,School,DRC_All_SCHool_Local,0.3364935705711876,at-risk
Ecole Primaire Bukombo,-1.3302729,28.7720279,,School,DRC_All_SCHool_Local,0.21055016428962034,at-risk
Ecole Primaire Bunyole,-1.516239,28.9800899,,School,DRC_All_SCHool_Local,1.9346482077300784,at-risk
Ecole Primaire Bukange,-0.6560137,29.185039,,School,DRC_All_SCHool_Local,3.369817643140139,at-risk
Ecole Primaire Bukimba,-1.708955,28.9626857,,School,DRC_All_SCHool_Local,0.2673954705423979,at-risk
École Primaire Don Bosco,-1.6200391,29.0147957,,School,DRC_All_SCHool_Local,0.2747187599236254,at-risk
Ecole Primaire Furaha,0.5169399,29.4525867,,School,DRC_All_SCHool_Local,2.4493176974967086,at-risk
Ecole Primaire Bwatsinge,-0.5241834,29.1479298,,School,DRC_All_SCHool_Local,1.5303751297000958,at-risk
Ecole Primaire Bishange,-1.7267775,28.9944264,,School,DRC_All_SCHool_Local,0.9904605623681584,at-risk
Ecole Primaire Bitonga,-1.7101768,28.9678731,,School,DRC_All_SCHool_Local,0.3501621889425387,at-risk
École Primaire Bethel,-1.6551432,29.2276911,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Birega,-1.4249781,28.8930603,,School,DRC_All_SCHool_Local,3.7678487421269407,at-risk
Ecole Primaire Buhimba,-1.7098107,28.9814908,,School,DRC_All_SCHool_Local,0.16702722767155634,at-risk
Ecole Primaire Buholo,-2.5223521,28.8480224,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Bohenda,-1.3564632,28.7327558,,School,DRC_All_SCHool_Local,2.3213754638896194,at-risk
Ecole Primaire Buguri,-1.4257949,28.8922751,,School,DRC_All_SCHool_Local,3.892678850093682,at-risk
Ecole Primaire Aden,-2.5212362,28.8502186,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Vutetse,0.062295,29.369302,,School,DRC_All_SCHool_Local,2.447126936250301,at-risk
École Primaire Baraka,-1.6636331,29.2134107,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Belle Vue,-1.3478977,29.3678393,,School,DRC_All_SCHool_Local,0.46034059041306163,at-risk
Ecole Primaire Amkeni,-2.5156275,28.8528429,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Vuhoyo,-0.6268716,29.251915,,School,DRC_All_SCHool_Local,2.1796910082176817,at-risk
Ecole Primaire Vuhimba,-0.3161439,29.2094849,,School,DRC_All_SCHool_Local,4.000853417020041,at-risk
Ecole Primaire Vusanga,-0.2858067,29.2332638,,School,DRC_All_SCHool_Local,3.265721004422595,at-risk
École Primaire Vutegha,-0.5401113,29.1844563,,School,DRC_All_SCHool_Local,2.6818426495461254,at-risk
Ecole Primaire Vungulo,-0.3653722,29.3060623,,School,DRC_All_SCHool_Local,0.6892873727160735,at-risk
Ecole Primaire Ushindi Cikera,-2.4939785,28.8234335,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Vasimuka,-0.5402861,29.1612575,,School,DRC_All_SCHool_Local,1.3794820852801344,at-risk
Ecole Primaire Vikohwa,-0.6998864,29.164175,,School,DRC_All_SCHool_Local,0.6477852872322497,at-risk
École Primaire Viriseke,-0.4767345,29.2905426,,School,DRC_All_SCHool_Local,8.524348146541895,at-risk
Ecole Primaire Vikindwe,0.0135975,29.2851587,,School,DRC_All_SCHool_Local,2.9892219345194313,at-risk
Ecole Primaire Shinda,-1.0991574,29.5227091,,School,DRC_All_SCHool_Local,1.5620527557575352,at-risk
École Primaire Sifa,0.3256187,29.3544027,,School,DRC_All_SCHool_Local,0.13496277824639807,at-risk
Ecole Primaire Salongo Lwana,-2.536533,28.8591646,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Tumaini Isanza,-2.9586243,28.4344826,,School,DRC_All_SCHool_Local,6.460814823274416,at-risk
Ecole Primaire Tuungane,-2.4898017,28.8438558,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Sivyolo,-1.662856,29.2224202,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Tanganyika,-1.6645247,29.2178173,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Rumandi,-0.5211078,29.3244222,,School,DRC_All_SCHool_Local,5.747853642277691,at-risk
Ecole Primaire Raha,-3.034738,28.4338007,,School,DRC_All_SCHool_Local,0.16463442438495876,at-risk
Ecole Primaire Robozo,-2.4800551,28.8172572,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Sainte Famille,-1.6652012,29.2254083,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Sainte Jeanne de Lestonnac,-2.4991714,28.8792308,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Rutoboko,-1.6702267,29.2219683,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Matcha,-1.571559,29.0559086,,School,DRC_All_SCHool_Local,0.25581494432039736,at-risk
Ecole Primaire Mbizi,-1.3137938,28.7333976,,School,DRC_All_SCHool_Local,1.1631751782909072,at-risk
Ecole Primaire Matanda,-1.545021,28.9338553,,School,DRC_All_SCHool_Local,2.3323963372711036,at-risk
Ecole Primaire Mahwa,-1.7081039,28.9647972,,School,DRC_All_SCHool_Local,0.07537375528498103,at-risk
Ecole Primaire Masisi Centre,-1.3987477,28.8206176,,School,DRC_All_SCHool_Local,0.4607039108827765,at-risk
Ecole Primaire Mahanga,-1.3581475,28.6742029,,School,DRC_All_SCHool_Local,1.2884590893708396,at-risk
Ecole Primaire Lushali,-1.3357292,28.6900619,,School,DRC_All_SCHool_Local,1.9006868128326415,at-risk
Ecole Primaire Lutangabwa,-1.4373157,28.7734342,,School,DRC_All_SCHool_Local,1.266329335729342,at-risk
Ecole Primaire Luke,-1.5035732,28.7350616,,School,DRC_All_SCHool_Local,0.4300992797123177,at-risk
École Primaire Lukwagara,-1.5462845,28.8689717,,School,DRC_All_SCHool_Local,0.8390974692323958,at-risk
École Primaire la Joie,-1.6489987,29.2319207,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Kinyumba,-1.313571,28.7324914,,School,DRC_All_SCHool_Local,1.12067090472999,at-risk
École Primaire Kisimba,-1.6546285,28.8888868,,School,DRC_All_SCHool_Local,1.3605747199838334,at-risk
Ecole Primaire Kihindo,-1.6298635,29.0305399,,School,DRC_All_SCHool_Local,1.836957092844848,at-risk
Ecole Primaire Kihuma,-1.4323432,28.778487,,School,DRC_All_SCHool_Local,0.4886324105832647,at-risk
Ecole Primaire Kavumba,-0.562769,29.1761902,,School,DRC_All_SCHool_Local,2.2237912813174484e-05,at-risk
École Primaire Kibancha,-1.5752889,29.0603773,,School,DRC_All_SCHool_Local,0.872975388260163,at-risk
Ecole Primaire Katoyi,-1.3747955,28.9905086,,School,DRC_All_SCHool_Local,0.18786348889846965,at-risk
Ecole Primaire Kausa,-1.4387775,28.9820709,,School,DRC_All_SCHool_Local,0.16780652413007086,at-risk
Ecole Primaire Kasura,-1.4794726,29.0507004,,School,DRC_All_SCHool_Local,0.8249001136216576,at-risk
École Primaire Kataliko,-2.4935437,28.8474589,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Karere,-1.3310803,29.4437267,,School,DRC_All_SCHool_Local,1.935446775368028,at-risk
Ecole Primaire Kashenda,-1.7013562,29.0013292,,School,DRC_All_SCHool_Local,1.9806578844673481,at-risk
Ecole Primaire Kalonge,-1.4778792,29.0408365,,School,DRC_All_SCHool_Local,0.6508212930001409,at-risk
Ecole Primaire kanyamitalo,-0.2798478,29.23306,,School,DRC_All_SCHool_Local,3.3199871537675523,at-risk
Ecole Primaire Kakuka,-0.0825227,29.4507679,,School,DRC_All_SCHool_Local,5.23983757458617,at-risk
Ecole Primaire Kahulize,-1.4786591,28.9468691,,School,DRC_All_SCHool_Local,3.734322201565451,at-risk
Ecole Primaire Kakondo,-1.0815543,29.497648,,School,DRC_All_SCHool_Local,0.8844470400866009,at-risk
Ecole Primaire Kabase,-1.659253,28.9844431,,School,DRC_All_SCHool_Local,1.0362585879898998,at-risk
Ecole Primaire Kabika,-2.5122101,28.8525975,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Kaadja,-1.3394885,28.7113158,,School,DRC_All_SCHool_Local,0.12116507958601039,at-risk
École Primaire Kaba,-1.6584416,29.2205675,,School,DRC_All_SCHool_Local,0.0,at-risk
École Primaire Mutabo,-1.1620892,29.5001616,,School,DRC_All_SCHool_Local,1.1533249925628464,at-risk
Ecole Primaire Murambi,-1.6575112,28.9096779,,School,DRC_All_SCHool_Local,3.353258097604374,at-risk
École Primaire Murorwa,-1.4864875,28.8152428,,School,DRC_All_SCHool_Local,3.113874340720284,at-risk
Ecole Primaire Mumba,-1.5893637,28.8796598,,School,DRC_All_SCHool_Local,0.43495750545172474,at-risk
Ecole Primaire Munoza,-1.5636047,29.0578986,,School,DRC_All_SCHool_Local,0.43499798397786515,at-risk
Ecole Primaire Mughote,-0.5194151,29.1623371,,School,DRC_All_SCHool_Local,1.346475269291829,at-risk
Ecole Primaire Mughoviro,-0.5283684,29.1562081,,School,DRC_All_SCHool_Local,1.3230604437402989,at-risk
Ecole Primaire Mubambiro,-1.5774424,29.0703392,,School,DRC_All_SCHool_Local,0.1862809768292909,at-risk
Ecole Primaire Mignos,-2.5037192,28.8699548,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Mihanga,-1.3840273,29.0146005,,School,DRC_All_SCHool_Local,1.2899894152086833,at-risk
Institut Astere,-2.5353885,28.8476052,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Augustino,-2.5084623,28.8450729,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Amina,-1.6541457,29.2199069,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Amkeni,-0.5199276,29.1448877,,School,DRC_All_SCHool_Local,2.0519435810596454,at-risk
Institut Alimbongo,-0.369249,29.1588416,,School,DRC_All_SCHool_Local,1.4489375757292329,at-risk
Institut Alpha,-2.5454241,28.8592428,,School,DRC_All_SCHool_Local,0.9886833759620576,at-risk
Institut Akya,-2.5036269,28.8759322,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Vuvotso,-0.5167682,29.1545592,,School,DRC_All_SCHool_Local,1.3839787274119677,at-risk
Ecole Primaire Uaminifu,-2.5227311,28.8469758,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Tanda,-1.2862413,29.4837087,,School,DRC_All_SCHool_Local,2.37075592722195,at-risk
Ecole Primaire Rweni,-1.6741135,29.0068931,,School,DRC_All_SCHool_Local,0.7044496569554797,at-risk
École Primaire Sake,-1.5690089,29.0440792,,School,DRC_All_SCHool_Local,0.24650508475507918,at-risk
Ecole Primaire Rushinga,-1.4155124,29.0023645,,School,DRC_All_SCHool_Local,2.3327436694408528,at-risk
Ecole Primaire Rune Mukohwa,-1.3740809,28.7949097,,School,DRC_All_SCHool_Local,0.09387954038293417,at-risk
Ecole Primaire Rukira,-1.6285875,28.9179644,,School,DRC_All_SCHool_Local,0.10124087424338049,at-risk
Ecole Primaire Nzirimwa,-1.2656441,29.4369081,,School,DRC_All_SCHool_Local,0.1258320740096297,at-risk
Ecole Primaire Oso,-1.3381234,28.917778,,School,DRC_All_SCHool_Local,2.0753244251740766,at-risk
École Primaire Nyiragongo,-1.6749767,29.2311283,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Nyamitaba,-1.3750777,28.9917452,,School,DRC_All_SCHool_Local,0.31828370138984474,at-risk
Ecole Primaire Nyarwizimya,-2.4903234,28.839576,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Primaire Nyabiondo,-1.3158312,28.7274566,,School,DRC_All_SCHool_Local,0.9622311417446109,at-risk
Ecole Primaire Nyagasozi,-1.2480726,29.5245684,,School,DRC_All_SCHool_Local,0.35752465608130335,at-risk
Ecole Primaire Nkokwe,-1.3303526,29.4438677,,School,DRC_All_SCHool_Local,1.9821449556672794,at-risk
Ecole Primaire Ngongolio,0.5229962,29.4479024,,School,DRC_All_SCHool_Local,3.3002747167105175,at-risk
Ecole Primaire Ngungu,-1.6536866,28.8842723,,School,DRC_All_SCHool_Local,0.8372613084465117,at-risk
Ecole Primaire Muzirantaka,-1.6806991,28.8856824,,School,DRC_All_SCHool_Local,2.3589451399179873,at-risk
Ecole Primaire Ngesha,-1.3638341,28.7767666,,School,DRC_All_SCHool_Local,0.06876389520768067,at-risk
Institut Bukunda,-1.32527,28.7670573,,School,DRC_All_SCHool_Local,0.6001500699362045,at-risk
Institut Bulotwa,-0.6630011,29.1852179,,School,DRC_All_SCHool_Local,3.9941228924277783,at-risk
Institut Buhimba,-0.5626217,29.1926067,,School,DRC_All_SCHool_Local,0.8722173552660314,at-risk
Institut Bukombo,-1.3298972,28.7724914,,School,DRC_All_SCHool_Local,0.1986826846710192,at-risk
Institut Buabo,-1.4309433,28.7836662,,School,DRC_All_SCHool_Local,0.422958936631627,at-risk
Institut Bugina,-1.3157192,28.735913,,School,DRC_All_SCHool_Local,1.451243988585575,at-risk
Institut Bora,-2.4645206,28.8358197,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Biblic de Kalambi,-2.9665117,28.4928863,,School,DRC_All_SCHool_Local,0.2616717357089836,at-risk
Institut Bangu,-2.473248,28.8228246,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Karambi,-1.1788361,29.5546,,School,DRC_All_SCHool_Local,0.3119576862023104,at-risk
Institut Karuba,-1.5826295,28.9915397,,School,DRC_All_SCHool_Local,0.6036394968740532,at-risk
Institut Kandole,-0.5438355,29.1582951,,School,DRC_All_SCHool_Local,1.2186331397458905,at-risk
Institut Kanyabayonga,-0.6842132,29.1789151,,School,DRC_All_SCHool_Local,2.0159442867360435,at-risk
Institut Kamandi,-0.6006329,29.2558707,,School,DRC_All_SCHool_Local,0.7826511324181182,at-risk
Institut Kamironza,-1.5543185,29.0597277,,School,DRC_All_SCHool_Local,1.442549814484493,at-risk
Institut Kalivu,-0.0966835,29.4942011,,School,DRC_All_SCHool_Local,2.905894410817438,at-risk
Institut Kalunguta,0.3282856,29.3522853,,School,DRC_All_SCHool_Local,0.29110418092809576,at-risk
Institut Kakondo,-1.0816522,29.4974789,,School,DRC_All_SCHool_Local,0.8675106025648491,at-risk
Institut Kalambi,-2.9666591,28.4936432,,School,DRC_All_SCHool_Local,0.29744119086488485,at-risk
Institut Kabasha,-2.5289557,28.8454962,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Kabuye,-2.531337,28.85307,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Kaadja,-1.3429306,28.7157537,,School,DRC_All_SCHool_Local,0.5301204417133903,at-risk
Institut Kabase,-1.6595654,28.9856738,,School,DRC_All_SCHool_Local,1.094982985803254,at-risk
Institut Itundwe,-0.3979364,29.0886623,,School,DRC_All_SCHool_Local,1.641589218630306,at-risk
Institut Ivimbo,-0.5364228,29.1458182,,School,DRC_All_SCHool_Local,0.39835413302177886,at-risk
Institut Furaha,-0.6974813,29.1703255,,School,DRC_All_SCHool_Local,0.28239536489297257,at-risk
Institut Faraja,-1.676506,29.2313263,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut de Mwenga,-3.0319578,28.4425339,,School,DRC_All_SCHool_Local,0.8571375030573315,at-risk
Institut Communautaire du Lac,-1.679077,29.2278604,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Cidasa,-2.5273238,28.8566685,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Ciriri,-2.5210139,28.8352853,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Cameron Scott,-1.6582498,29.226836,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Chona,-1.5753261,28.9669173,,School,DRC_All_SCHool_Local,0.24370000021422636,at-risk
Institut Butsiri,-0.555539,29.2385565,,School,DRC_All_SCHool_Local,0.3638218636464569,at-risk
Institut Busawa,-3.0410013,28.4199058,,School,DRC_All_SCHool_Local,1.423474704126272,at-risk
Institut Bushongo,-1.6814987,28.8850133,,School,DRC_All_SCHool_Local,2.2726256817187367,at-risk
Institut Bunyatenge,-0.4396047,28.899789,,School,DRC_All_SCHool_Local,2.8607747258039273,at-risk
Institut Bunyole,-1.5039387,28.9484908,,School,DRC_All_SCHool_Local,4.009555325943571,at-risk
Institut Kighali,0.0798387,29.3706267,,School,DRC_All_SCHool_Local,1.5767803850407547,at-risk
Institut Kihinga,-0.5573416,29.1685504,,School,DRC_All_SCHool_Local,1.0420013781808872,at-risk
Institut Kasebere,0.3850672,29.3432877,,School,DRC_All_SCHool_Local,2.6067433584055526,at-risk
Institut Katibu,-2.5499114,28.8723948,,School,DRC_All_SCHool_Local,1.181121890514119,at-risk
Institut Kausa,-1.4376602,28.9800955,,School,DRC_All_SCHool_Local,0.0845326169883153,at-risk
Institut Kasingiri Luvika,-0.4213797,29.1381848,,School,DRC_All_SCHool_Local,0.7520941215684701,at-risk
Institut Kasula,-1.342735,28.9519306,,School,DRC_All_SCHool_Local,1.6762797436385621,at-risk
Institut Kasima Kiribata,-0.400647,29.3182854,,School,DRC_All_SCHool_Local,4.290714198272125,at-risk
Institut Kasingiri,-0.3636823,29.1489582,,School,DRC_All_SCHool_Local,0.5331317271786785,at-risk
Institut Kasalala,-0.5639033,29.1912664,,School,DRC_All_SCHool_Local,1.0636664128759155,at-risk
,-0.1565335,29.2415124,,School,DRC_All_SCHool_Local,1.448054580489338,at-risk
,-0.151955,29.2394417,,School,DRC_All_SCHool_Local,1.7713141394002394,at-risk
,-0.1639806,29.2342731,,School,DRC_All_SCHool_Local,0.3164765768410317,at-risk
,-0.1656061,29.2358623,,School,DRC_All_SCHool_Local,0.30498264083182025,at-risk
,-0.1569949,29.2447632,,School,DRC_All_SCHool_Local,1.6649484413680748,at-risk
,-0.1557986,29.2451388,,School,DRC_All_SCHool_Local,1.7843162970347524,at-risk
,-0.1447426,29.2496529,,School,DRC_All_SCHool_Local,3.039135506496127,at-risk
Université de Proximité,-2.5180422,28.8511026,,University/Higher Education,DRC_All_SCHool_Local,0.0,at-risk
