name,latitude,longitude,location_name,type,source
Ecole primaire Kahuzi,-2.2531851,28.8109186,,School,DRC_All_SCHool_Local
Ecole secondaire ITM Bunyakiri,-2.0877258,28.5700323,,School,DRC_All_SCHool_Local
École primaire Busobe,-2.0187361,29.0925306,,School,DRC_All_SCHool_Local
Ecole primaire Kalehe,-2.1077306,28.9193472,,School,DRC_All_SCHool_Local
École primaire Lwasha,-2.0914944,28.5627972,,School,DRC_All_SCHool_Local
Ecole primaire Kihumba,-2.1944389,29.0525111,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Mafula,-2.1059361,29.0370222,,School,DRC_All_SCHool_Local
Ecole primaire Nyamasasa,-1.8032139,29.0071306,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Tupendane,-2.1081722,28.9195694,,School,DRC_All_SCHool_Local
Ecole primaire Kamiro,-2.0907306,29.0705028,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Ereca,-2.1362874,29.0241449,,School,DRC_All_SCHool_Local
Ecole primaire Tchofi,-2.1306943,28.869724,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Nyakalengwa,-2.2413028,29.0471278,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Kirutu,-2.0909352,28.5630861,,School,DRC_All_SCHool_Local
Ecole primaire Murhanga,-2.2498598,28.8128701,,School,DRC_All_SCHool_Local
École primaire Kalehe,-2.1955363,29.0408361,,School,DRC_All_SCHool_Local
Ecole primaire Bitale,-2.1976269,28.6281553,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Ahadi,-2.1308444,28.8699667,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Ziwa Kivu,-2.2254583,29.033475,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Lukifu,-2.1231778,28.9151861,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Bugarula,-2.0525694,29.0617778,,School,DRC_All_SCHool_Local
Ecole primaire Kikunde,-2.1029806,29.0629444,,School,DRC_All_SCHool_Local
Ecole primaire Lwasha,-2.0674901,28.5486043,,School,DRC_All_SCHool_Local
Ecole primaire Ruvominka,-1.9519462,29.0622932,,School,DRC_All_SCHool_Local
École primaire Nyabunyunyi,-2.1991948,29.0360536,,School,DRC_All_SCHool_Local
Ecole primaire Misima,-2.3460459,28.5946026,,School,DRC_All_SCHool_Local
Ecole primaire Kilala,-2.269225,29.0209222,,School,DRC_All_SCHool_Local
Ecole primaire Ihoka,-2.1348667,28.8924056,,School,DRC_All_SCHool_Local
École primaire Kashusha,-2.328,28.8058056,,School,DRC_All_SCHool_Local
École primaire Kashofu,-2.2258139,29.0246306,,School,DRC_All_SCHool_Local
École primaire Lubengera,-2.3668333,28.5076361,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Kaduha,-2.2384472,29.0676972,,School,DRC_All_SCHool_Local
Ecole primaire Nkuvu,-2.2080694,29.0814889,,School,DRC_All_SCHool_Local
Ecole primaire Nyabibwe,-1.9205611,28.9382528,,School,DRC_All_SCHool_Local
Ecole primaire Munanira,-2.0965444,28.9049972,,School,DRC_All_SCHool_Local
Ecole primaire Muleke,-2.1212056,29.0448944,,School,DRC_All_SCHool_Local
Ecole primaire Bumpeta,-2.0623083,29.0555194,,School,DRC_All_SCHool_Local
Ecole primaire Mushadu,-2.3184917,28.5926611,,School,DRC_All_SCHool_Local
Ecole primaire Lwanguba,-2.1303128,28.607807,,School,DRC_All_SCHool_Local
École primaire Lurila,-2.2386611,28.8869806,,School,DRC_All_SCHool_Local
Ecole primaire Malinde,-2.204525,29.0269139,,School,DRC_All_SCHool_Local
Ecole primaire Nyamukandagwe,-2.3623889,28.9327778,,School,DRC_All_SCHool_Local
Ecole primaire Bweramata,-2.0704558,29.0668934,,School,DRC_All_SCHool_Local
École primaire Cigoma,-2.0476361,28.6869028,,School,DRC_All_SCHool_Local
École secondaire Inst Bweshu,-2.0378806,29.0923598,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Mutunzi,-2.1745611,29.0342528,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Kando,-2.0869382,28.5609074,,School,DRC_All_SCHool_Local
Ecole primaire Cilala,-2.2216778,29.0801611,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Cholobera,-2.3572389,28.5376472,,School,DRC_All_SCHool_Local
Centre d'alphabetistion Centre D'alphabetisation Pour Pigmes De Musinga,-2.0605972,28.9449611,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Chikoma,-2.0953278,29.0439778,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Kyugama,-1.8406139,28.7303194,,School,DRC_All_SCHool_Local
Ecole primaire Musinga,-2.0625083,28.9448167,,School,DRC_All_SCHool_Local
Ecole primaire Lwako,-2.1145556,28.9014444,,School,DRC_All_SCHool_Local
École secondaire Institut Nyabunyunyi,-2.1992472,29.0357472,,School,DRC_All_SCHool_Local
École primaire Bukole,-1.9801,29.0683222,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Myowe,-2.1331756,28.5977192,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Kilala,-2.2688056,29.0202722,,School,DRC_All_SCHool_Local
Ecole primaire Hemura,-2.18655,28.9958944,,School,DRC_All_SCHool_Local
École primaire Mutuza,-1.7885864,28.895532,,School,DRC_All_SCHool_Local
École primaire Kahaya,-2.2976667,28.796,,School,DRC_All_SCHool_Local
Ecole primaire Kisunzu,-2.2642694,29.0606583,,School,DRC_All_SCHool_Local
Ecole primaire Kadutu,-2.3549167,28.9378056,,School,DRC_All_SCHool_Local
École catholique,-5.8315747,13.4622766,,School,DRC_All_SCHool_Local
Primary School Myange,-2.5800707,28.881815,,School,DRC_All_SCHool_Local
L'Ecole de la Paix St Benoit,-11.6287106,27.4404747,,School,DRC_All_SCHool_Local
Institut Dominique Ileo,-4.3425168,15.2636659,Kinshasa,School,DRC_All_SCHool_Local
Ecole primaire de Kintambo 1,-4.3404896,15.2626111,,School,DRC_All_SCHool_Local
Lycée Mapendano,0.5247941,25.1918147,,School,DRC_All_SCHool_Local
Home Feyen,0.5101391,25.1840578,,School,DRC_All_SCHool_Local
E.P.P.R,0.5067781,25.2011951,,School,DRC_All_SCHool_Local
EP Mapendano,0.5245041,25.1906417,,School,DRC_All_SCHool_Local
CS OKAPI,0.5162083,25.183632,,School,DRC_All_SCHool_Local
CS. SAIO,0.5335347,25.1898118,,School,DRC_All_SCHool_Local
Lycée Anuarité,0.516026,25.1426049,,School,DRC_All_SCHool_Local
ISC,0.5163693,25.1749625,,School,DRC_All_SCHool_Local
Trade School,0.517445,25.188915,,School,DRC_All_SCHool_Local
Collège Alingwa,-4.3492863,15.2678971,,School,DRC_All_SCHool_Local
Groupe Scolaire Kindobo,-4.2835313,15.5724679,,School,DRC_All_SCHool_Local
Centre Scolaire Motoba,-4.3223393,15.5139642,,School,DRC_All_SCHool_Local
Complexe scolaire St Vincent,-4.3566188,15.3091004,,School,DRC_All_SCHool_Local
EP Molende/Maita,-0.3219974,17.9039318,,School,DRC_All_SCHool_Local
EP2 Indika,-0.3260809,17.8917403,,School,DRC_All_SCHool_Local
Collège Saint Michel,-4.3398453,15.2772631,,School,DRC_All_SCHool_Local
Ecole Publique Saint Jean Baptiste,-4.3406895,15.2757864,,School,DRC_All_SCHool_Local
Institut Salongo,-4.3457856,15.2785116,,School,DRC_All_SCHool_Local
EP1 Ngoma,-4.3458101,15.2776009,,School,DRC_All_SCHool_Local
,-4.3416957,15.2772237,,School,DRC_All_SCHool_Local
ITP DIMA,-2.6926114,27.351231,,School,DRC_All_SCHool_Local
École Primaire Kasanza,-2.6872694,27.3401084,,School,DRC_All_SCHool_Local
EP DIMA,-2.688483,27.3366836,,School,DRC_All_SCHool_Local
École primaire,-4.1151398,18.9112476,,School,DRC_All_SCHool_Local
EDAP,0.0598897,18.2652987,,School,DRC_All_SCHool_Local
Institut de Wangata,0.0546262,18.2565081,,School,DRC_All_SCHool_Local
EP Bosawa,0.0497251,18.2679668,,School,DRC_All_SCHool_Local
EP Liziba,0.0507905,18.2682557,,School,DRC_All_SCHool_Local
ITI,0.0482689,18.2654806,,School,DRC_All_SCHool_Local
Institut de Mbandaka,0.0558839,18.2758601,,School,DRC_All_SCHool_Local
Institut de l'Equateur,0.0502348,18.2863896,,School,DRC_All_SCHool_Local
EP Eala,0.0632223,18.3152232,,School,DRC_All_SCHool_Local
EP Marie Entoinette,0.0591461,18.2579138,,School,DRC_All_SCHool_Local
Institut Bakusu,0.0549821,18.2568809,,School,DRC_All_SCHool_Local
La bambiniere,-5.9145531,29.2003476,,School,DRC_All_SCHool_Local
Institut Nsona-Nkulu,-5.2549755,14.8540316,,School,DRC_All_SCHool_Local
Lycee Technique Kilela Balanda,-11.6756456,27.4803051,,School,DRC_All_SCHool_Local
Safina,-11.6747256,27.4811293,,School,DRC_All_SCHool_Local
Lycee Francophone Ukamili,-11.6722005,27.4795516,,School,DRC_All_SCHool_Local
Agneau Immolé,-11.6810287,27.4821038,,School,DRC_All_SCHool_Local
Bon Berger,-11.6781057,27.4804023,,School,DRC_All_SCHool_Local
Le palmier,-11.6799336,27.4812794,,School,DRC_All_SCHool_Local
ITS Institut Technique SALAMA,-11.6776187,27.4826613,,School,DRC_All_SCHool_Local
Imani (CSI),-11.6706994,27.4813306,,School,DRC_All_SCHool_Local
Ecoles groupes des femmes pour le développement,-11.7258004,27.4710416,,School,DRC_All_SCHool_Local
Ecole des étoiles brillantes,-11.7311957,27.4650814,,School,DRC_All_SCHool_Local
Complexe Scolaire St Andre,-11.702538,27.4823717,,School,DRC_All_SCHool_Local
Complexe Scolaire St Marie,-11.7020067,27.4831665,,School,DRC_All_SCHool_Local
Complexe Scolaire Kisima I & III,-11.6899609,27.4805156,,School,DRC_All_SCHool_Local
Ecole Kilima,-11.6896501,27.4781305,,School,DRC_All_SCHool_Local
Complexe Scolaire Mwela,-11.6956799,27.4732609,,School,DRC_All_SCHool_Local
Groupe Scolaire Cite d'Esperance,-11.6891317,27.4756484,,School,DRC_All_SCHool_Local
Lycee Komesha,-11.7134387,27.4727474,,School,DRC_All_SCHool_Local
Ecole Umoja-Kwetu,-11.7141543,27.473387,,School,DRC_All_SCHool_Local
École primaire Rala,-11.7038029,27.4818544,,School,DRC_All_SCHool_Local
Ecole Primaire Makutano,-11.7079678,27.4616996,,School,DRC_All_SCHool_Local
Maman Ndala Mumba,-11.7068818,27.4622047,,School,DRC_All_SCHool_Local
College,-11.7136807,27.4643551,,School,DRC_All_SCHool_Local
,-11.7142619,27.4638746,,School,DRC_All_SCHool_Local
Collège saint charles luanga,-4.3151921,15.3263021,kinshasa,School,DRC_All_SCHool_Local
Ecole Sandoa,-11.7297576,27.4940548,,School,DRC_All_SCHool_Local
École Primaire Nebo,2.4510691,27.6288166,,School,DRC_All_SCHool_Local
Collège Les Saphirs,-4.3084113,15.2916664,,School,DRC_All_SCHool_Local
Complexe Scolaire Kwetu,-11.6622498,27.4914317,,School,DRC_All_SCHool_Local
Lycée Saint-Bernard,-11.6936456,27.4523898,,School,DRC_All_SCHool_Local
Ecole Lola,-11.668996,27.5482831,,School,DRC_All_SCHool_Local
C.S. Barcelone,-11.638943,27.5555719,,School,DRC_All_SCHool_Local
Centre profesionnel & Internat Chem-Chem,-11.6480799,27.5734417,,School,DRC_All_SCHool_Local
Cs Joelem,-11.6373671,27.4426886,,School,DRC_All_SCHool_Local
Cs Kipopo,-11.6220441,27.437523,,School,DRC_All_SCHool_Local
Cs Malela,-11.6371464,27.4450034,,School,DRC_All_SCHool_Local
Cs Saint Josephe,-11.6288403,27.4408803,,School,DRC_All_SCHool_Local
Cs progress,-11.6224392,27.4294201,,School,DRC_All_SCHool_Local
Ecole adventiste,-11.6317617,27.4488873,,School,DRC_All_SCHool_Local
Myrt school WaMbuyu,-11.624564,27.4390943,,School,DRC_All_SCHool_Local
C.S. Blessing,-11.5996773,27.4799587,,School,DRC_All_SCHool_Local
C.s. christ novlc alpha,-11.6089563,27.4641743,,School,DRC_All_SCHool_Local
C.S. Dorcas,-11.6035229,27.4763738,,School,DRC_All_SCHool_Local
C.S. Elania,-11.612142,27.4878487,,School,DRC_All_SCHool_Local
CS le Cénacle,-11.5960241,27.4850517,,School,DRC_All_SCHool_Local
C.s. les novateurs,-11.6088761,27.4606392,,School,DRC_All_SCHool_Local
C.S. Pax,-11.5979186,27.477824,,School,DRC_All_SCHool_Local
CS Bakaschool,-11.592136,27.4601438,,School,DRC_All_SCHool_Local
CS Chandelier d'or,-11.5889053,27.4633113,,School,DRC_All_SCHool_Local
C.S. Tony,-11.6039519,27.4703592,,School,DRC_All_SCHool_Local
CS Le Bienfait,-11.5919311,27.4556156,,School,DRC_All_SCHool_Local
CS Le Seba,-11.5913289,27.4538168,,School,DRC_All_SCHool_Local
Collège Rita,-11.590361,27.4607032,,School,DRC_All_SCHool_Local
Collège Révérend Goon-Yong Kwak,-11.6113779,27.4681328,,School,DRC_All_SCHool_Local
Collège St Joseph le Grand,-11.5954195,27.4864801,,School,DRC_All_SCHool_Local
CS Maumbezill,-11.60092,27.4818095,,School,DRC_All_SCHool_Local
Ecole/mawazo/kowe,-11.6594755,27.5056475,,School,DRC_All_SCHool_Local
Complexe scolaire La Bonté,-11.6826122,27.4320739,,School,DRC_All_SCHool_Local
Complexe scolaire La Lumière,-11.694517,27.4379738,,School,DRC_All_SCHool_Local
Complexe scolaire le Piston,-11.691731,27.4359413,,School,DRC_All_SCHool_Local
Cs La Prosperité,-11.6972382,27.4440199,,School,DRC_All_SCHool_Local
Cs Ma Gloire,-11.6985199,27.4369928,,School,DRC_All_SCHool_Local
Institut technique Kisanga,-11.7005827,27.433688,,School,DRC_All_SCHool_Local
Cs La Tendresse,-11.6960855,27.4473694,,School,DRC_All_SCHool_Local
Ecole et cs la Découverte,-11.6970685,27.4481678,,School,DRC_All_SCHool_Local
Collège Libermann Matoleo,-11.642257,27.5373489,,School,DRC_All_SCHool_Local
C.S. Dieu est Vainqueur,-11.6505798,27.564113,,School,DRC_All_SCHool_Local
C.S. Gloire,-11.6504254,27.5636972,,School,DRC_All_SCHool_Local
C.S. Mpambwe,-11.6490389,27.559774,,School,DRC_All_SCHool_Local
Complexe scolaire Safina,-11.6534263,27.557929,,School,DRC_All_SCHool_Local
Eben Ezer,-11.6464877,27.5495364,,School,DRC_All_SCHool_Local
École primaire Mont des oliviers,-11.6760932,27.4497257,,School,DRC_All_SCHool_Local
,-2.7472014,29.0021571,,School,DRC_All_SCHool_Local
Ecole primaire Kanyiga,-1.9234797,28.9368491,,School,DRC_All_SCHool_Local
Ecole secondaire Inst Lutambula,-3.5935472,29.1468306,,School,DRC_All_SCHool_Local
Complexe scolaire Les Rachetés,-11.6967002,27.52383,,School,DRC_All_SCHool_Local
Complexe scolaire Les Savants Congolais,-11.6952213,27.5263298,,School,DRC_All_SCHool_Local
Collège à Fleur d'Or,-11.6867022,27.5333824,,School,DRC_All_SCHool_Local
Complexe scolaire La Source du Savoir,-11.6878139,27.5267853,,School,DRC_All_SCHool_Local
Complexe scolaire,-11.6848214,27.5324964,,School,DRC_All_SCHool_Local
Complexe scolaire,-11.6862693,27.5277444,,School,DRC_All_SCHool_Local
EP Arthur Kabamba,-11.6853253,27.5264374,,School,DRC_All_SCHool_Local
Complexe scolaire Bel Avenir,-11.6808392,27.5300127,,School,DRC_All_SCHool_Local
Complexe scolaire El exauce,-11.6778933,27.5342608,,School,DRC_All_SCHool_Local
Complexe scolaire,-11.6776139,27.5313737,,School,DRC_All_SCHool_Local
Collège Kilima,-11.6778153,27.5186894,,School,DRC_All_SCHool_Local
Complexe scolaire Bupe La Grâce,-11.6803811,27.5265829,,School,DRC_All_SCHool_Local
École conv. catholique Amani,-11.6765824,27.5199902,,School,DRC_All_SCHool_Local
EP Ushindi,-11.6887881,27.4612704,,School,DRC_All_SCHool_Local
La Référence,-11.6914309,27.4599912,,School,DRC_All_SCHool_Local
CS La Joie,-11.7008384,27.4233158,,School,DRC_All_SCHool_Local
CS La Fraternité,-11.7068843,27.4293631,,School,DRC_All_SCHool_Local
CS Les Immortels,-11.7071776,27.4283332,,School,DRC_All_SCHool_Local
Complexe scolaire Ku Banabii 4,-11.6562476,27.4028259,,School,DRC_All_SCHool_Local
Complexe scolaire Nsenia,-11.6416985,27.4058074,,School,DRC_All_SCHool_Local
Complexe scolaire de la Munua,-11.6371611,27.4103497,Lubumbashi,School,DRC_All_SCHool_Local
Lycée Godelyve,-11.6314482,27.4116556,,School,DRC_All_SCHool_Local
Pierre Vivante,-11.6553221,27.5412906,,School,DRC_All_SCHool_Local
Ecole Primaire d'Epulu,1.401331,28.57292,,School,DRC_All_SCHool_Local
Collège La Référence,-11.6580357,27.5161231,,School,DRC_All_SCHool_Local
C.S. Dominique,-11.645947,27.5689337,,School,DRC_All_SCHool_Local
C.S. de Siloe,-11.649246,27.5620037,,School,DRC_All_SCHool_Local
C.S. Bon Berger,-11.6697469,27.5486799,,School,DRC_All_SCHool_Local
C.S. Malaïka,-11.6654994,27.5562412,,School,DRC_All_SCHool_Local
Ecole St Vincent de Paul,-11.6659169,27.5550025,,School,DRC_All_SCHool_Local
,-11.6127387,27.4285242,,School,DRC_All_SCHool_Local
C.S. Inchallah,-11.6354861,27.4290825,,School,DRC_All_SCHool_Local
C.S. Ma Victoire,-11.6295414,27.4367309,,School,DRC_All_SCHool_Local
C.S. St Pierre,-11.6334165,27.429971,,School,DRC_All_SCHool_Local
,-11.6245365,27.4422536,,School,DRC_All_SCHool_Local
,-11.6302245,27.4475051,,School,DRC_All_SCHool_Local
Complexe Scolaire La Ribambele,-11.6371549,27.4488813,,School,DRC_All_SCHool_Local
,-11.6372935,27.4561137,,School,DRC_All_SCHool_Local
,-11.6374039,27.4453618,,School,DRC_All_SCHool_Local
,-11.6380143,27.4428386,,School,DRC_All_SCHool_Local
,-11.6406834,27.4531854,,School,DRC_All_SCHool_Local
,-11.6429193,27.4494273,,School,DRC_All_SCHool_Local
,-11.6459449,27.4473929,,School,DRC_All_SCHool_Local
Ecole Les Battants,-11.6470715,27.4487904,Golf,School,DRC_All_SCHool_Local
Complexe scolaire Les Lushois,-11.6423869,27.3917032,,School,DRC_All_SCHool_Local
Athénée de Katuba,-11.721282,27.4673799,,School,DRC_All_SCHool_Local
,-11.6914636,27.460118,,School,DRC_All_SCHool_Local
,-11.6920883,27.4542259,,School,DRC_All_SCHool_Local
C.S RAMA,-11.7006082,27.4262255,,School,DRC_All_SCHool_Local
C.S. St Nicodeme,-11.6936975,27.4274033,,School,DRC_All_SCHool_Local
C.S. Chris Novic Alpha,-11.609305,27.4638902,,School,DRC_All_SCHool_Local
C.S. Le Novateur,-11.6091493,27.4615911,,School,DRC_All_SCHool_Local
Collège Marina,-11.6056477,27.4843151,,School,DRC_All_SCHool_Local
CS Progrès,-11.609334,27.5324468,,School,DRC_All_SCHool_Local
CS Epiphanie,-11.6513979,27.4860723,,School,DRC_All_SCHool_Local
CS Le Messie,-11.6485433,27.4745321,,School,DRC_All_SCHool_Local
Flora College,-11.6487864,27.4751013,,School,DRC_All_SCHool_Local
Lycée Kiwele,-11.6519845,27.4841686,,School,DRC_All_SCHool_Local
EP Ukaidi,-11.6736212,27.4623531,,School,DRC_All_SCHool_Local
EP Zamiri,-11.6735377,27.4626707,,School,DRC_All_SCHool_Local
,1.3940569,28.5940181,,School,DRC_All_SCHool_Local
Collège Saint Pie X,-5.8974633,22.3902416,,School,DRC_All_SCHool_Local
Lycée Disuminyina,-5.8960759,22.3890185,,School,DRC_All_SCHool_Local
École Primaire Moyo Mupeluke,-5.8954676,22.3888468,,School,DRC_All_SCHool_Local
Lycée Kwesu,-11.7396615,27.5663458,,School,DRC_All_SCHool_Local
Gojuru Primary School,3.2386441,30.7836069,Jabala,School,DRC_All_SCHool_Local
Inia Primary School,3.0738846,30.7651606,Inia,School,DRC_All_SCHool_Local
Logoa Primary School,3.479288,30.8400597,Logoa,School,DRC_All_SCHool_Local
Omba Primary School,3.4296549,30.7423213,Ombia,School,DRC_All_SCHool_Local
,-3.5259614,28.8966661,,School,DRC_All_SCHool_Local
Rubona Primary School,-1.2194706,29.6046247,,School,DRC_All_SCHool_Local
Complexe Scolaire Âge d'Or,-11.6273188,27.4840799,,School,DRC_All_SCHool_Local
College Kilima 2,-11.6480571,27.5549068,,School,DRC_All_SCHool_Local
École Primaire Masalior,-9.2069545,25.8494006,,School,DRC_All_SCHool_Local
Institut Lwalaba,-9.2090644,25.8568289,,School,DRC_All_SCHool_Local
Ecole promaire Rouge Gorge,-9.1948018,25.8610462,,School,DRC_All_SCHool_Local
École Primaire et Institut Baobab,-6.1057151,23.6249321,,School,DRC_All_SCHool_Local
École Primaire Nyota,-9.2086582,25.8593627,,School,DRC_All_SCHool_Local
Ecole Primaire Maleo,-9.1990059,25.8517071,,School,DRC_All_SCHool_Local
Institut Lusanga1,-9.2030887,25.8481548,,School,DRC_All_SCHool_Local
École Primaire Ngala ya lulu,-9.2032166,25.8477067,,School,DRC_All_SCHool_Local
Ecole primaire Lusanga 2,-9.204307,25.8489295,,School,DRC_All_SCHool_Local
École Kankolongo,-6.1108232,23.6363401,,School,DRC_All_SCHool_Local
École OUA,-6.1101938,23.6359404,,School,DRC_All_SCHool_Local
Complexe Scolaire de la Victoire Hosea,-11.6546496,27.5717573,,School,DRC_All_SCHool_Local
Ancienne colonie scolaire,-5.8504745,13.0625759,,School,DRC_All_SCHool_Local
École Njanja,-11.6673061,27.5006712,,School,DRC_All_SCHool_Local
École la Martine,-11.675913,27.5019834,,School,DRC_All_SCHool_Local
École Kabwela,-11.6997512,27.5012479,,School,DRC_All_SCHool_Local
École Anglicaine,-11.7031036,27.4482478,,School,DRC_All_SCHool_Local
École Saint Tarcisse,-11.7028672,27.4420654,,School,DRC_All_SCHool_Local
École Safari,-11.6392544,27.5330183,,School,DRC_All_SCHool_Local
Joyeux Lutins,-4.3509125,15.2841388,Kinshasa,School,DRC_All_SCHool_Local
École Ntalaia,-6.1057583,23.5765961,,School,DRC_All_SCHool_Local
École Tshikulu,-6.1063664,23.5759309,,School,DRC_All_SCHool_Local
Lycée Annuarité,-6.0914671,23.5670548,,School,DRC_All_SCHool_Local
École Katuku,-6.0888173,23.5848269,,School,DRC_All_SCHool_Local
École Kimbanguiste,-6.1039135,23.5696617,,School,DRC_All_SCHool_Local
École Mutombo Katshi,-6.1020039,23.5838573,,School,DRC_All_SCHool_Local
École Konyi,-6.0925605,23.6437366,,School,DRC_All_SCHool_Local
École Primaire Ditekemena,-6.1020259,23.5626385,,School,DRC_All_SCHool_Local
École BEME,-6.115636,23.5570415,,School,DRC_All_SCHool_Local
École de la Muya,-6.1051531,23.6213671,,School,DRC_All_SCHool_Local
Iprotech et Institut Muetu Don Bosco,-6.1021919,23.5518283,,School,DRC_All_SCHool_Local
,-6.0928656,23.566747,,School,DRC_All_SCHool_Local
College Les Delices H. B.,-11.6167214,27.5182238,,School,DRC_All_SCHool_Local
Institut Uwezo,-11.693184,27.5090371,,School,DRC_All_SCHool_Local
École du 24 Novembre,-6.1109092,23.6201769,,School,DRC_All_SCHool_Local
École Katokola,-6.0998508,23.6389718,,School,DRC_All_SCHool_Local
École wa ba frère,-6.1031898,23.6428172,,School,DRC_All_SCHool_Local
