osm_id,osm_type,latitude,longitude,FIXME,addr:city,addr:commune,addr:country,addr:county,addr:district,addr:full,addr:housename,addr:housenumber,addr:locality,addr:municipality,addr:parish,addr:postcode,addr:province,addr:quarter,addr:street,addr:subcounty,addr:subdistrict,addr:suburb,addr:village,addr:ward,alt_name,amenity,area,attribution,barrier,building,building:condition,building:floor,building:levels,building:material,building:min_level,cables,check:date,check_date,comment,contact:email,contact:facebook,contact:phone,contact:twitter,contact:website,date,denomination,description,education,email,fixme,frequency,grades,health_facility:CD,healthcare,height,id:uuid,is_in,is_in:admin_level4,is_in:admin_level6,is_in:admin_level7,is_in:admin_level8,is_in:educ_level6,is_in:health_level10,is_in:health_level6,is_in:health_level8,is_in:province,is_in:village,isced,isced:level,landuse,man_made,max_age,min_age,name,name:de,name:en,name:fr,name:hu,name:ln,note,note:de,office,official_name,old_name,opening_hours,operator,operator:type,osm_id,osm_type,phone,project:oif-dfen_carteinnov,religion,school,school:CD,school:boarding,school:gender,short_name,source,source:alt_name,source:date,source:geometry,source:geometry:date,source:name,source:outline,source:position,source:ref,source_date,source_ref,start_date,strapline,surface,survey,survey:date,survey_date,toilets,type,vaccination,wall,website,wheelchair,wikidata,wikimedia_commons,wikipedia
5731453753,node,0.0284968,18.2652747,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Sacré Coeur,,,,,,,,,,,,,religious,5731453753,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453754,node,0.0258771,18.2414594,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbandaka 1,,,,,,,,,,,,EP Kondemba,,,,,,,,,,,,,public,5731453754,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453755,node,0.0280207,18.2304465,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Misisa,,,,,,,,,,,,,public,5731453755,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453756,node,0.0350295,18.2349551,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP St Justin,,,,,,,,,,,,,religious,5731453756,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453757,node,0.0419243,18.2382344,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Bolonga,,,,,,,,,,,,,public,5731453757,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453758,node,0.0500475,18.2637018,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Boloki,,,,,,,,,,,,,religious,5731453758,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453759,node,0.0521596,18.2817556,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Bikoro,Lac Ntomba,,Bikoro,,,,,,,,,,,,EP Nkake Ccb,,,,,,,,,,,,,religious,5731453759,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453760,node,0.0312008,18.233735,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Bokila,,,,,,,,,,,,,religious,5731453760,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453761,node,0.036259,18.2510707,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Vérifiez si cette école existe encore,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Maker,,,,,,,,,,,,,religious,5731453761,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453762,node,0.031312,18.247459,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Bonkena,,,,,,,,,,,,,religious,5731453762,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453763,node,0.0391866,18.2461259,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP1 Bolinga,,,,,,,,,,,,,religious,5731453763,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453764,node,0.0365783,18.2333938,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Bilongo,,,,,,,,,,,,,public,5731453764,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453765,node,0.0257974,18.236893,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Maman Ndjoli,,,,,,,,,,,,,public,5731453765,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453766,node,0.0546008,18.2567835,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP1 Elima,,,,,,,,,,,,,public,5731453766,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453767,node,0.0274526,18.2349098,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Bonsole,,,,,,,,,,,,,public,5731453767,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453768,node,0.0385644,18.2788504,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 2,,,,,,,,,,,,CRS Besenge Vie Nouvelle,,,,,,,,,,,,,religious,5731453768,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453769,node,0.0411134,18.2556838,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,check is_in:admin_level7 value,,,,,,,,Equateur,Bikoro,Bikoro,,Mbandaka 2,,,,,,,,,,,,CRS Artisanal,,,,,,,,,,,,,religious,5731453769,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453771,node,0.0385188,18.2482711,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Ikengo Eck,,,,,,,,,,,,,religious,5731453771,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453772,node,0.0371242,18.2743239,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,CRS Basoko,,,,,,,,,,,,,public,5731453772,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453773,node,0.0269406,18.249804,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Bosaka,,,,,,,,,,,,,religious,5731453773,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453774,node,0.0520846,18.2737495,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,Csr Ecole De Cadres,,,,,,,,,,,,,religious,5731453774,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453775,node,0.0361317,18.2329795,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Ikengo/Vie Nouvelle,,,,,,,,,,,,,public,5731453775,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453776,node,0.0520565,18.27368,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,CRS Ikongowasa,,,,,,,,,,,,,religious,5731453776,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453777,node,0.0291795,18.2786933,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,CRS Air Congo,,,,,,,,,,,,,religious,5731453777,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453778,node,0.0527605,18.2737915,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Kipoi,,,,,,,,,,,,,public,5731453778,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453779,node,0.0364985,18.2477294,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Bonzenga,,,,,,,,,,,,,public,5731453779,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453780,node,0.0595715,18.2723848,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,Bonkamba,,,,,,,,,,,,,public,5731453780,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453781,node,0.0457221,18.275327,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP2 Elikya,,,,,,,,,,,,,religious,5731453781,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453782,node,0.0312111,18.2358709,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP3 Bongondjo,,,,,,,,,,,,,religious,5731453782,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453783,node,0.0527697,18.260653,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP1 La Colombe,,,,,,,,,,,,,religious,5731453783,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453784,node,0.0224513,18.2730963,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,Frere Bernardin,,,,,,,,,,,,,religious,5731453784,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453785,node,0.0301294,18.2790637,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Bompikiliki,,,,,,,,,,,,,religious,5731453785,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453786,node,0.0440078,18.242637,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP2 Wangata,,,,,,,,,,,,,religious,5731453786,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453787,node,0.0259814,18.2796541,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Aircongo,,,,,,,,,,,,,religious,5731453787,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453788,node,0.0310432,18.251188,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Molende,,,,,,,,,,,,,religious,5731453788,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453789,node,0.0391605,18.2480788,,,,,,,,,,,,,,,,,,,,,,Ecole kimbanguiste,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Diangienda,,,,,,,,,,,,,religious,5731453789,node,,,,,,,,,USAID,note 3414446,,,,,,,,,,,,,,,,,,,,,,,,
5731453790,node,0.0455918,18.275435,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP1 Elikya,,,,,,,,,,,,,religious,5731453790,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453791,node,0.0446432,18.273011,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Beta1,,,,,,,,,,,,,religious,5731453791,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453792,node,0.0302804,18.2731257,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Reverend Mputu,,,,,,,,,,,,,religious,5731453792,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453793,node,0.0335551,18.2385256,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Bingoto,,,,,,,,,,,,,religious,5731453793,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453794,node,0.0166131,18.2500088,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Ngale,,,,,,,,,,,,,religious,5731453794,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453795,node,0.0542468,18.2665496,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Libanga,,,,,,,,,,,,,religious,5731453795,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453796,node,0.0439196,18.2429138,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP1 Wangata,,,,,,,,,,,,,religious,5731453796,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453797,node,0.0499058,18.2670044,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Liboke Moko,,,,,,,,,,,,,religious,5731453797,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453798,node,0.034841,18.2713047,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP La Borne,,,,,,,,,,,,,religious,5731453798,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453799,node,0.0396233,18.2534149,,,,,,,,,,,,,,,,,,,,,,EP Rev Koli,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,Ecole Révérend Col,,,,,,,,,,,,,religious,5731453799,node,,,,,,,,,USAID,,,,,note 3418261,,,,,,,,,,,,,,,,,,,,
5731453800,node,0.0597648,18.2653096,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EPA Isp,,,,,,,,,,,,,public,5731453800,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453801,node,0.0295137,18.2370468,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Moteyi,,,,,,,,,,,,,public,5731453801,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453802,node,0.0516531,18.2738108,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Mambenga,,,,,,,,,,,,,public,5731453802,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453803,node,0.0445215,18.2748515,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Liyeke,,,,,,,,,,,,,public,5731453803,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453804,node,0.0430398,18.2514196,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Kabila,,,,,,,,,,,,,religious,5731453804,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453805,node,0.0585455,18.275555,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Ebale,,,,,,,,,,,,,religious,5731453805,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453806,node,0.0426336,18.2920506,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP1 Lolikia,,,,,,,,,,,,,religious,5731453806,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453807,node,0.0099491,18.2430175,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,check is_in:admin_level7 value,,,,,,,,Equateur,Bikoro,Isangi,,Mbandaka 1,,,,,,,,,,,,EP Bokala,,,,,,,,,,,,,public,5731453807,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453808,node,0.0546356,18.2568299,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP2 Elima,,,,,,,,,,,,,public,5731453808,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453809,node,0.058689,18.2576244,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbandaka 2,,,,,,,,,,,,EP Esengo,,,,,,,,,,,,,religious,5731453809,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453810,node,0.0446413,18.27306,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Petit Troupeau,,,,,,,,,,,,,religious,5731453810,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453811,node,0.0308355,18.2418083,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Wenga,,,,,,,,,,,,,religious,5731453811,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453812,node,0.060519,18.2769731,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Nkumondala,,,,,,,,,,,,,religious,5731453812,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453813,node,0.0377087,18.2489056,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Maman Mopepe,,,,,,,,,,,,,religious,5731453813,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453814,node,0.0516037,18.2847576,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Bongwele,,,,,,,,,,,,,religious,5731453814,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453815,node,0.0502011,18.2566006,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP2 Moboti,,,,,,,,,,,,,public,5731453815,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453816,node,0.053885,18.2700793,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Bongombo,,,,,,,,,,,,,religious,5731453816,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453817,node,0.0425837,18.3041927,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP1 Joseph,,,,,,,,,,,,,public,5731453817,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453818,node,0.0413784,18.2541445,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Isendjola,,,,,,,,,,,,,religious,5731453818,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453819,node,0.0537777,18.2757298,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbadaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Eyaya,,,,,,,,,,,,,public,5731453819,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453820,node,0.0201335,18.2250114,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Sobe-Libulu,,,,,,,,,,,,,public,5731453820,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453821,node,0.0290431,18.2789761,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP2 Bompikiliki,,,,,,,,,,,,,religious,5731453821,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453822,node,0.034781,18.2516493,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP1 Boboto,,,,,,,,,,,,,public,5731453822,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453823,node,0.0372494,18.2742698,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,Check exact building,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Besenge,,,,,,,,,,,,,religious,5731453823,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453824,node,0.0525695,18.2738363,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Lokole,,,,,,,,,,,,,public,5731453824,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453825,node,0.0475186,18.2521326,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Wangata,,Mbandaka 1,,,,,,,,,,,,EP Makambo,,,,,,,,,,,,,public,5731453825,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
5731453826,node,0.0586907,18.2774587,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equateur,Mbandaka,Mbandaka,,Mbandaka 2,,,,,,,,,,,,EP Liboko,,,,,,,,,,,,,religious,5731453826,node,,,,,,,,,USAID,,,,,,,,,,,,,,,,,,,,,,,,,
